"","lat","lon","elev_var","map_reanalysis","storm_freq","mean_temp"
"1",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"2",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"3",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"4",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"5",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"6",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"7",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"8",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"9",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"10",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"11",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"12",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"13",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"14",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"15",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"16",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"17",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"18",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"19",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"20",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"21",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"22",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"23",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"24",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"25",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"26",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"27",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"28",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"29",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"30",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"31",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"32",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"33",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"34",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"35",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"36",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"37",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"38",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"39",-15.933,-47.883,37.5232029543324,1568.73100351865,9.98622379192781,21.8795418364382
"40",-15.9333333333333,-47.8833333333333,37.6090389234735,1568.73100351865,9.98622379192781,21.8795418364382
"41",-15.9333333333333,-47.8833333333333,37.6090389234735,1568.73100351865,9.98622379192781,21.8795418364382
"42",-15.9333333333333,-47.8833333333333,37.6090389234735,1568.73100351865,9.98622379192781,21.8795418364382
"43",-15.9333333333333,-47.8833333333333,37.6090389234735,1568.73100351865,9.98622379192781,21.8795418364382
"44",-15.9333333333333,-47.8833333333333,37.6090389234735,1568.73100351865,9.98622379192781,21.8795418364382
"45",-15.9333333333333,-47.8833333333333,37.6090389234735,1568.73100351865,9.98622379192781,21.8795418364382
"46",-15.9333333333333,-47.8833333333333,37.6090389234735,1568.73100351865,9.98622379192781,21.8795418364382
"47",-15.9333333333333,-47.8833333333333,37.6090389234735,1568.73100351865,9.98622379192781,21.8795418364382
"48",-15.9333333333333,-47.8833333333333,37.6090389234735,1568.73100351865,9.98622379192781,21.8795418364382
"49",-15.9333333333333,-47.8833333333333,37.6090389234735,1568.73100351865,9.98622379192781,21.8795418364382
"50",-15.9333333333333,-47.8833333333333,37.6090389234735,1568.73100351865,9.98622379192781,21.8795418364382
"51",-15.9333333333333,-47.8833333333333,37.6090389234735,1568.73100351865,9.98622379192781,21.8795418364382
"52",-16.083,145.4,166.840331262303,2260.43632628258,9.67714104893534,22.380992950551
"53",-16.31,145.15,198.699307919513,2260.43632628258,9.67714104893534,22.380992950551
"54",-16.35,145.17,215.474953115334,2260.43632628258,9.67714104893534,22.380992950551
"55",-16.533,145.583,4.00882997821811,1969.4875057689,9.17475654819019,23.5502616686726
"56",-16.541,-67.391,417.308232216332,1026.02082774248,10.4278770185575,14.2189800626427
"57",-16.5561111111111,145.274944444444,213.730741464156,1195.68911299648,6.15195884286385,22.3193191166448
"58",-16.82,145.645,131.757866908571,1969.4875057689,9.17475654819019,23.5502616686726
"59",-18.101,-64.456,139.427668298364,683.022975885513,5.47198211624441,17.8047366688568
