"","lat","lon","map_reanalysis","map_reanalysis","storm_freq","mean_temp"
"337",-43.2666666666667,-71.6833333333333,320.058987736802,61.1051883080082,8.79545454545454,12.172524099639
"339",-45.95,-67.5166666666667,3.28899152897614,135.411796272835,1.78008700627455,13.6351780943999
"345",-46.5166666666667,-71.05,4.98967354258112,101.748786116542,1.69345315318166,10.5582701282871
"352",-46.517,-71.05,5.17911473402772,101.748786116542,1.69345315318166,10.5582701282871
"359",-5.133,145.683,58.2906541740452,3416.32939257359,12.4227997468509,26.4457452076124
"375",10.025,-84.125,36.1256268654707,3519.82084975608,20.8751893514076,22.9349686724286
"376",10.2,-84.7,154.860828295565,2760.8663352391,18.3595512728906,25.104912562791
"384",10.25,-67.05,65.2955798012113,1029.08851004158,9.40319498601556,20.7577758176693
"390",10.319,-84.794,57.1971653177078,2760.8663352391,18.3595512728906,25.104912562791
"391",10.35,-85.35,57.0794603168875,2002.92539493354,13.6104485229569,27.3698349144417
"396",10.417,-84,11.9361835308134,3519.82084975608,20.8751893514076,22.9349686724286
"399",10.7,-84.117,6.31083103280241,3357.45978763709,19.6327562623767,26.1658505894892
"400",10.906,-85.602,11.3859640409884,1962.78831888388,10.6,26.6516925116364
"420",11.783,-70.133,2.60871611186195,460.401122765466,3.8604781250638,27.9577688616057
"422",11.93,-69.96,13.2231714437741,413.320102794108,3.53412204234122,27.7638952389088
"423",13.833,-61.05,85.7741879685777,1315.5432455484,11.9814282506176,27.0018250661302
"424",18.07,-76.67,120.931866146009,2312.17329097681,14.1617806177653,23.8440177663505
"425",18.25,-97.433,56.1628193736197,1296.16815026924,8.46071698344324,18.79690852431
"431",18.42,-71.76,9.11035002020549,779.162665383204,5.16644345997591,22.1498902116125
"432",18.617,-70.24,87.721426522204,1814.19235294287,14.9374762672764,22.9155620922064
"433",19.09,-71.68,76.4872015551957,1529.28408782808,10.2222199538615,23.4944257421104
"434",19.5,-105.05,25.8070841028228,1364.14069503936,5.20515689116632,26.182963618142
"454",19.583,-96.367,3.78012992114034,1304.52978373649,4.74529530653492,24.1526612640525
"455",21.1666666666667,112.516666666667,0.863973004713685,999.181634682783,6.9503848273891,23.7125723788322
"489",21.5,-157.833,6.82326720916182,767.10338092294,6.0869342424923,22.3997794197619
"491",21.683,101.417,92.7305708051472,1404.38939386641,11.0793683522855,21.3884818177188
"497",21.9,101.766666666667,100.26090456226,1631.40248978355,11.5049833615744,20.8186096228809
"502",21.9333333333333,101.25,13.5971034637015,1404.38939386641,11.0793683522855,21.3884818177188
"516",24.717,-77.783,3.48747734201147,1374.23152027992,9.56016373027377,24.4998526974306
"517",25.4333333333333,108.083333333333,53.6283998537697,1363.76436751326,13.5037105751391,21.1773816167092
"526",25.55,-80.217,0.27278040712311,1692.59662684241,10.1999081313925,24.3946206191687
"530",25.7,105.583333333333,210.308079139699,1377.81419257608,12.156272584366,16.915391995341
"546",26.25,105.733333333333,10.9107195133394,1319.75043405561,15.2737226277372,18.5439041643959
"557",26.976,-81.128,0.772881565143403,1320.85431905754,9.19117040605925,23.4960314795972
"559",29.267,-103.267,149.982976262552,302.395631791382,2.50581818181818,24.757839860396
"560",30.367,-97.75,13.2491910943464,850.140344159197,6.18368983957219,20.9746980563077
"562",30.65,20.3,5.69658760232233,181.603513331784,1.37323765387992,20.5041042692646
"569",30.917,-99.9,7.50180216664139,572.939459038807,4.73363636363636,20.7473842301802
"571",31.783,-110.833,50.5413067639066,356.562154063396,2.06201298701299,18.282920331088
"572",31.783,-110.9,19.8776584916786,393.718972022729,2.19493006993007,17.248170727283
"573",31.88,-104.8,20.1693484549975,267.079727445061,2.32159090909091,20.4348528636586
"574",32.013,-110.629,13.7576041143178,335.792501462105,2.13379073756432,19.453495495438
"593",32.167,-107.6,47.7405767512554,212.975714909326,1.87265787647467,18.9836582530629
"594",33.955,-83.383,11.779206930975,893.625112452768,9.13333333333334,20.4255603654136
"596",34.017,-116.067,30.7000100780951,67.0116753266248,0.63672582397682,20.3782641429135
"597",34.034,-118.7,44.9724049889666,484.009029616622,2.32004573015128,14.7370355142038
"600",34.04,-118.701,82.553150766347,484.009029616622,2.32004573015128,14.7370355142038
"604",34.0416666666667,-118.708333333333,83.6254899284823,484.009029616622,2.32004573015128,14.7370355142038
"606",34.042,-118.708,84.8336248456954,484.009029616622,2.32004573015128,14.7370355142038
"610",34.042,-118.722,79.0630507952587,484.009029616622,2.32004573015128,14.7370355142038
"612",34.068,-118.719,96.6179288560014,484.009029616622,2.32004573015128,14.7370355142038
"613",34.083,-118.683,109.146719117607,484.009029616622,2.32004573015128,14.7370355142038
"615",34.083,-118.7,37.8725870799684,484.009029616622,2.32004573015128,14.7370355142038
"616",34.083,-118.701,37.4176650330581,484.009029616622,2.32004573015128,14.7370355142038
"619",34.083,-118.761,64.8056007628536,484.009029616622,2.32004573015128,14.7370355142038
"620",34.084,-118.651,100.014055289594,484.009029616622,2.32004573015128,14.7370355142038
"623",34.084,-118.704,36.3329041329802,484.009029616622,2.32004573015128,14.7370355142038
"626",34.085,-118.708,39.5614855802891,484.009029616622,2.32004573015128,14.7370355142038
"627",34.086,-118.651,112.114564461174,484.009029616622,2.32004573015128,14.7370355142038
"630",34.088,-118.838,49.1164746074837,484.009029616622,2.32004573015128,14.7370355142038
"636",34.089,-118.655,119.011115534546,484.009029616622,2.32004573015128,14.7370355142038
"643",34.098,-118.653,74.3460097225013,484.009029616622,2.32004573015128,14.7370355142038
"646",34.103,-118.695,43.1705281056569,484.009029616622,2.32004573015128,14.7370355142038
"649",34.1333333333333,-117.833333333333,14.260450987327,617.288000712838,2.91294530755568,11.9702803131187
"663",34.2,-118.4,6.72814115701934,504.135439728849,2.44996427331931,13.3860946743245
"680",34.267,-118.15,89.8548165731412,123.759677219776,1.19090909090909,15.748884381381
"682",34.368,-79.294,0.829285717117034,1003.56257908136,10.4995147201553,20.2614301984498
"684",34.5,-118.4,46.7531265966589,111.910709890146,1.17037279267495,15.6453587234527
"702",34.5,-119.817,52.4879504179918,273.136103643748,2.05711722488038,12.2336166984157
"708",34.673,-83.354,54.5682738229683,1162.53141270561,11.223044397463,18.6983261893382
"709",34.7,-76.667,1.15959174983356,1458.93610884363,9.8784771189248,18.0825414961557
"710",35,-79,8.03305343528386,933.379649797893,9.79191919191919,18.9360270593303
"711",35,135.7,3.63609141861329,1330.23151266412,10.7393209200438,17.4476544060208
"712",35.012,135.768,3.30440995102377,1322.31561724498,10.7434670592565,17.5390436626683
"713",35.033,-83.45,110.874802423813,794.035535045715,12.0631578947368,18.2749783383602
"715",35.167,-111.517,38.4566342222393,255.851273758961,2.44249121044701,13.6414230415655
"722",35.171,-79.382,12.3279144784609,898.812397231591,9.88452088452089,19.3634247018982
"724",35.2,-117.6,3.70406393355341,68.1161776259734,0.753896103896104,19.3147220046799
"740",35.2,-82.233,17.6404448296844,1016.91695795563,11.0912771439087,18.5636953725243
"744",35.203,-82.242,21.3945061553066,1004.72854898424,11.1114008941878,18.6711204130852
"745",35.867,-79.983,12.1761082029565,830.20855652204,9.62573313782991,19.258192648566
"746",35.95,-79.067,7.48558923583972,859.396410533624,9.7564935064935,19.1409249166734
"747",35.967,-79.133,10.2793295706327,857.555163868605,9.77363274176023,19.180932371809
"750",36.017,-78.983,10.0313876845088,826.874783381464,9.76082251082251,18.8857173176555
"767",37.0166666666667,-2.41666666666667,54.7520290628674,333.407428604347,2.90008370250903,14.6342451548564
"773",37.017,-2.417,51.6768700139669,333.407428604347,2.90008370250903,14.6342451548564
"779",37.067,-113.967,27.3142686761476,193.160624544101,2.25524475524476,15.0095088142449
"781",37.364,-80.539,37.9968098522345,501.780475911729,10.1969696969697,19.0768595531734
"782",37.367,-2.85,75.2657855986959,81.1265246772428,1.67588932806324,19.6118205174784
"783",37.417,-122.25,14.3506931695539,659.703119753749,3.65034965034965,14.1574995996107
"785",37.78,-122.717,1.26011762910437,940.35238043375,4.10833146193577,13.3877801800637
"786",38.167,-0.633,3.60076618641132,306.991797740767,2.49317722475144,16.9656950974039
"789",38.183,15.55,28.2051326751585,842.812516434491,6.05346140497724,16.3987235613882
"790",38.233,-4.2,74.677581466484,429.76301804318,4.07834928229665,16.8693547344664
"794",38.2333333333333,-4.2,74.539677218383,425.328620816507,4.05659241420831,16.9332827747765
"798",38.327,-0.529,7.54604143673498,306.991797740767,2.49317722475144,16.9656950974039
"807",38.583,-109.533,35.4712515553843,138.794344570124,1.82479338842975,17.1440913201955
"811",38.683,-119.733,96.9670054478117,72.554715671332,1.6025078369906,13.3774963206707
"812",38.883,-123.417,83.4347814869163,277.081697434145,2.18810222036028,16.7365026990989
"813",39.367,-119.683,96.2578545613289,67.9863670402553,1.37180185084377,14.0812497042935
"814",39.567,-119.833,41.2017348994285,68.9225668126327,1.30669330669331,15.0393623999902
"815",39.583,-119.783,32.2172328227068,72.7538914316679,1.32178932178932,14.758555523027
"816",39.7,-111.783,74.1032711992261,140.207883657848,2.48216340621404,15.2227896599281
"819",39.933,-111.417,97.3645745882251,139.407207115243,2.53417385534174,13.3937849807993
"822",4.66,114.52,18.347484133819,3461.34088686897,13.7412510462814,26.7756352568856
"836",4.95,114.41,0.763091070724998,3057.80576247032,14.6186350366454,26.9234636842166
"850",40.05,-111.783,5.07760736028334,190.701584364337,2.89790957705396,16.5041291321721
"854",40.067,-111.033,84.1152860594204,96.9951601964359,2.32867132867133,14.4609274857528
"855",40.2,-112.933,1.95105040879453,179.269105956304,2.54716981132076,16.3550931325294
"861",40.2210527777778,112.744411111111,91.7402986022528,324.764280177086,7.11380985426787,18.5367502375331
"863",40.25,-111.617,282.476105986585,133.151866348166,2.41031941031941,18.1672760234711
"879",40.6,15.8,78.7024533677304,255.006528535869,3.63024022609515,16.9870474054855
"880",40.604,-111.582,76.7925296273082,75.926990957716,2.05965909090909,18.0237520853679
"884",40.7,-111.683,120.733355570634,100.767780395676,2.27667984189723,17.1653609541942
"887",40.733,-110.983,145.12613901478,74.4524493960022,2.34090909090909,11.4974435864073
"892",40.75,-111.6,47.6895543528803,121.856528897225,2.42937062937063,16.565912033828
"896",40.75,-111.9,1.81756929219258,219.619366967548,3.1684911946692,14.1265468955097
"902",40.759,-111.85,27.8856511019046,199.271158364001,3.02604698672114,14.6735599615236
"905",40.783,-111.8,102.119894774749,145.358840157206,2.60772104607721,15.9985028182585
"907",40.8,-111.767,97.4638644344968,131.231747996077,2.49834107498341,16.3247656748164
"917",41.217,0.917,88.831677846465,325.264258505313,3.50181818181818,18.5870277555832
"930",41.333,1.017,106.278190225721,306.413633936525,3.80327868852459,19.5715658097852
"931",42.2,1.817,79.7282196189018,417.242586803236,6.97700534759359,14.186850791564
"932",42.283,-71.133,14.4636062375393,567.238602697556,7.95921375921376,17.3909981137588
"933",42.673,-84.474,4.10819683780667,484.918437801389,7.7475876079228,17.3284098968584
"938",42.726,-84.451,2.8163838642689,484.918437801389,7.7475876079228,17.3284098968584
"940",42.883,-72.317,14.3303451476556,553.116733532014,8.46247357293869,17.092805487409
"943",42.9,0.083,118.771982485522,375.195411358584,7.62133142448103,12.2068277237496
"946",43.17,11.35,39.9836518292629,433.061145137392,4.37638062871708,18.1238928315998
"948",43.283,11.583,31.8650486280065,492.200343114683,4.9918414918415,16.3016196024909
"955",43.433,10.7,60.5606254089706,465.4906922768,3.97831526271893,17.7056378171283
"958",43.507,-1.5,7.96428648037308,1170.64847815805,8.47680890538033,13.6023507046862
"959",43.6,3.85,10.1079328605991,766.590892553692,5.45454545454546,15.8331565237194
"962",43.623,3.879,11.1890892516034,766.590892553692,5.45454545454546,15.8331565237194
"967",43.7166666666667,-122.333333333333,81.0433865648421,322.21277316451,5.36112506278252,13.3940710875331
"976",43.717,-122.333,78.538633736448,322.21277316451,5.36112506278252,13.3940710875331
"979",43.8,11.2,1.73894432857264,615.575138647935,5.29023845007452,16.2352216569926
"980",43.95,3.217,12.3006795532565,429.130954379634,4.66872110939907,17.2813997289249
"982",44.1,-121.13,2.49381603412278,93.957977107853,1.90748663101604,14.9177652777198
"983",44.152,5.253,115.776846568006,332.336856700301,4.3034238488784,16.5168797498611
"984",44.2,-122.25,149.401072632022,313.076255446233,5.29261363636364,14.2681413598494
"985",44.25,-116.968,5.75960096193506,137.879953438822,2.26835664335664,16.2270389116728
"987",44.317,-72.75,41.9225212284346,539.790766827978,9.075,13.9805803524364
"988",44.452,-73.183,8.94137363720619,515.229983224878,8.51204819277109,16.7600238695594
"990",44.467,-73.2,22.7133612389435,512.641246031984,8.51570247933885,16.8048134526865
"991",44.5,-73.117,5.27199302863649,486.885116458765,8.33884297520661,16.7827466442434
"992",44.75,-0.783,3.37522691700497,565.492502020106,6.48685199098422,15.8540067310176
"994",44.817,-79.4,5.70969294381017,438.729728373583,7.27330631152287,15.9562796640755
"997",45.2,5.733,128.02009473958,714.650013321425,9.46853146853147,15.0514269464666
"999",45.333,5.5,24.2512806406969,685.677843509068,8.37124944021495,15.8230475405648
"1003",45.697,3.002,51.3673345928933,383.653295477545,7.36545454545455,16.3696649169922
"1006",45.7,2.983333333,24.2715371449247,448.713510809452,8.24363636363637,13.6006335245769
"1007",45.717,3.05,40.7130230419408,424.628024127132,7.46815459989113,15.8957951129878
"1039",45.763,3.066,55.5393002476114,465.342806606937,7.54743083003953,15.3830055236817
"1046",45.776,3.144,10.9974899518557,501.828205713817,7.60227272727273,14.8638012972745
"1064",46.167,-123.533,37.0482991287506,561.561261360862,6.70880681818182,13.1292271989765
"1065",46.217,-113.227,124.149444899061,86.277138899786,3.69775678866588,15.2871776486231
"1071",46.3,-114.217,54.0090163373409,157.52512630202,3.96837944664032,14.9228380306279
"1073",46.3,7.616666667,108.298004455237,476.39680541089,8.93336776859504,5.307551191661
"1074",46.317,7.583333333,148.610794150951,425.139422492299,8.93572669368848,5.85137726695953
"1075",46.317,7.733333333,241.385578061915,412.217476986053,8.93181818181818,5.98006309436271
"1076",46.32,-117.978,22.8328201955073,218.709185996706,3.26450433988122,14.6287503245543
"1078",46.633,-114.583,48.9157022254632,139.917602142104,3.75385934819897,14.5913088711825
"1084",46.917,-114.083,2.27678581133818,203.671146774351,4.19966536530954,13.9118995117596
"1090",46.933,-113.95,110.443122697866,163.566817714167,4.02467532467532,14.8955667411507
"1093",47,-114.467,119.021092307122,201.335369605934,4.2219598583235,14.848911713259
"1097",47.077,-0.745,7.62066566941544,343.743994001499,5.83719851576994,15.7561302567236
"1100",47.15,11.117,209.143778427988,1130.76774981187,10.5022048465794,3.10290754796891
"1103",47.183,11.3,175.125967876614,1130.76774981187,10.5022048465794,3.10290754796891
"1104",47.183,11.317,182.593732363399,198.14886164583,14.3348115299335,11.494481041479
"1112",47.233,11.3,68.3452746385342,622.953939563599,13.4258694325808,9.4777159099102
"1113",47.233,11.35,60.8645782872798,634.984850740337,13.3850267379679,9.37904430078882
"1115",47.267,10.7,249.402338262255,70.6005513309221,13.2954545454545,9.6104538830844
"1116",47.267,11.367,66.9995526370402,675.41362357171,12.9973103819258,8.94209218468959
"1119",47.267,11.383,48.8487388469669,686.07869575271,12.9080399369417,8.8276847562725
"1120",47.317,11.1,114.875083663712,650.265906592741,13.2980437284235,9.24610341448506
"1128",47.6,-112.758,82.4327553492806,207.1354031455,4.86730205278592,13.5832021830718
"1130",47.617,-112.69,49.6008159116531,216.062804168147,4.91335227272727,13.4308600230651
"1132",48.25,7.25,82.5268059986385,518.696531800394,8.9951871657754,14.75935420888
"1133",48.37,-122.52,23.6852615955099,219.18799018325,4.10257656781721,14.5586045357459
"1134",48.44,6.14,15.2152549263363,500.141652103967,8.41818181818182,15.1196677622169
"1136",48.751,6.338,12.6034198619955,395.694468061698,7.28030303030303,15.0602050488405
"1145",49.5,-113.92,5.00926607601893,287.685703974897,5.83030303030303,13.9679289826159
"1146",49.62,-114.5,52.1532848575776,182.923290162073,5.37735849056604,10.9492061503756
"1147",49.7,-112.817,4.31829331385176,263.443832936051,4.74866310160428,14.8105603839695
"1151",5.181,-52.68,6.16985189970316,3036.08769419349,16.9147398076884,26.2453646839351
"1152",51.233,-116.05,62.5933722734927,128.770098008591,6.40717029449424,8.71835042291661
"1153",52.167,5.733333333,2.46412271595962,447.218889157263,8.4941594718131,14.4544062547117
"1154",52.3,5.716666667,4.68762648220186,449.084879985425,8.48484848484848,14.4255402397387
"1155",52.417,0.667,3.69536971866111,304.157951186135,6.36363636363637,13.8818680511124
"1156",53.417,-113.75,1.3823673457851,318.557529223838,6.7006993006993,13.8278768109942
"1162",53.441,-116.661,8.31053949701019,352.280566529848,8.6995377503852,12.2112014347306
"1165",53.75,-122.7,22.4759820073365,248.125154810027,5.8394584139265,13.2335506161285
"1193",54.333,10.133,8.0728207751455,407.631912706431,7.72002230897937,14.5967570622408
"1196",55.867,-3.45,20.4048973513308,370.411647716845,9.95168467895741,12.3368456627712
"1197",61.85,24.3,18.4324178881458,256.212467413367,7.69967532467532,14.0353023058409
"1198",65.1,-146.767,102.573348946242,164.725947675915,6.38111888111888,12.322172870058
"1201",66.9,-152.547,88.6013004975368,86.3162204652128,5.56739811912226,12.7500459724833
"1202",9.15,-79.85,42.2925319793483,3021.42623311318,19.3350325623175,26.06767810981
"1218",9.167,-79.846,35.9551096600931,3021.42623311318,19.3350325623175,26.06767810981
"1237",9.167,-79.85,37.4888473707934,3021.42623311318,19.3350325623175,26.06767810981
"1250",9.283,-79.975,57.7276721884469,3021.42623311318,19.3350325623175,26.06767810981
"1256",9.917,-66.917,22.7822716732579,1123.47979976089,8.59080905620317,24.9277447173188
